房屋ID,原始州,计算州,方案类型,PV容量_kW,面板数量,电池容量_kWh,投资成本,年用电量_kWh,年发电量_kWh,年自用量_kWh,自用率,回本周期_年,简单回本_年,贴现回本_年,IRR,投资年限,总节省
1857,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
1857,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
1858,QLD,NSW,高端型,20,45,30,26540,7778,29604.40,7779.87,26.28%,5.65,5.65,5.87,18.78%,20,122826.01
1858,QLD,VIC,高端型,20,45,30,26540,6778,29604.40,6779.02,22.90%,6.01,6.01,6.25,17.55%,20,114728.72
1858,QLD,QLD,高端型,20,45,30,26540,7270,29604.40,7269.13,24.55%,5.84,5.84,6.05,18.15%,20,118681.81
1858,QLD,SA,高端型,20,45,30,26540,7129,29604.40,7130.00,24.08%,5.89,5.89,6.11,17.99%,20,117568.31
1858,QLD,WA,高端型,20,45,30,26540,7634,29604.40,7635.37,25.79%,5.70,5.70,5.93,18.61%,20,121657.01
1858,QLD,TAS,高端型,20,45,30,26540,10148,29604.40,10149.52,34.28%,4.96,4.96,5.11,21.61%,20,141997.51
1858,QLD,NT,高端型,20,45,30,26540,10008,29604.40,10009.80,33.81%,4.99,4.99,5.15,21.45%,20,140867.12
1858,QLD,ACT,高端型,20,45,30,26540,8632,29604.40,8633.29,29.16%,5.39,5.39,5.58,19.81%,20,129730.60
1858,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,3.73,3.73,3.83,28.76%,20,100598.38
1858,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,3.98,3.98,4.08,26.98%,20,93887.96
1858,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,3.82,3.82,3.92,28.15%,20,98313.52
1858,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,3.89,3.89,3.99,27.61%,20,96263.30
1858,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,3.74,3.74,3.84,28.67%,20,100279.97
1858,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.39,3.39,3.47,31.63%,20,111531.27
1858,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.33,3.33,3.41,32.15%,20,113537.61
1858,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,3.63,3.63,3.71,29.61%,20,103843.58
1858,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
1858,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
1858,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
1858,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
1858,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
1858,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
1858,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
1858,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
1859,QLD,NSW,高端型,9.68,22,14.5,13224,7778,14328.53,7644.43,53.35%,3.93,3.93,4.03,27.32%,20,90830.36
1859,QLD,VIC,高端型,9.68,22,14.5,13224,6778,14328.53,6775.86,47.29%,4.23,4.23,4.37,25.35%,20,83803.24
1859,QLD,QLD,高端型,9.68,22,14.5,13224,7270,14328.53,7269.13,50.73%,4.05,4.05,4.15,26.47%,20,87781.85
1859,QLD,SA,高端型,9.68,22,14.5,13224,7129,14328.53,7078.57,49.40%,4.12,4.12,4.24,26.04%,20,86252.40
1859,QLD,WA,高端型,9.68,22,14.5,13224,7634,14328.53,7575.04,52.87%,3.95,3.95,4.06,27.16%,20,90269.06
1859,QLD,TAS,高端型,9.68,22,14.5,13224,10148,14328.53,9250.73,64.56%,3.47,3.47,3.55,30.91%,20,103833.75
1859,QLD,NT,高端型,9.68,22,14.5,13224,10008,14328.53,9398.48,65.59%,3.43,3.43,3.51,31.24%,20,105027.06
1859,QLD,ACT,高端型,9.68,22,14.5,13224,8632,14328.53,8160.26,56.95%,3.77,3.77,3.87,28.48%,20,95006.79
1859,QLD,NSW,平衡型,9.68,22,9.7,10178,7778,14328.53,6627.32,46.25%,3.36,3.36,3.44,31.87%,20,82607.24
1859,QLD,VIC,平衡型,9.68,22,9.7,10178,6778,14328.53,6266.16,43.73%,3.48,3.48,3.56,30.83%,20,79684.38
1859,QLD,QLD,平衡型,9.68,22,9.7,10178,7270,14328.53,6692.90,46.71%,3.33,3.33,3.41,32.05%,20,83133.11
1859,QLD,SA,平衡型,9.68,22,9.7,10178,7129,14328.53,6373.44,44.48%,3.44,3.44,3.53,31.14%,20,80553.26
1859,QLD,WA,平衡型,9.68,22,9.7,10178,7634,14328.53,6836.85,47.71%,3.29,3.29,3.37,32.47%,20,84302.44
1859,QLD,TAS,平衡型,9.68,22,9.7,10178,10148,14328.53,7508.35,52.40%,3.10,3.10,3.17,34.39%,20,89735.27
1859,QLD,NT,平衡型,9.68,22,9.7,10178,10008,14328.53,7765.10,54.19%,3.04,3.04,3.10,35.12%,20,91812.47
1859,QLD,ACT,平衡型,9.68,22,9.7,10178,8632,14328.53,6607.71,46.12%,3.37,3.37,3.45,31.81%,20,82448.59
1859,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
1859,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
1859,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
1859,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
1859,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
1859,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
1859,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
1859,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
1860,QLD,NSW,高端型,20,45,30,26540,7778,29604.40,7779.87,26.28%,5.65,5.65,5.87,18.78%,20,122826.01
1860,QLD,VIC,高端型,20,45,30,26540,6778,29604.40,6779.02,22.90%,6.01,6.01,6.25,17.55%,20,114728.72
1860,QLD,QLD,高端型,20,45,30,26540,7270,29604.40,7269.13,24.55%,5.84,5.84,6.05,18.15%,20,118681.81
1860,QLD,SA,高端型,20,45,30,26540,7129,29604.40,7130.00,24.08%,5.89,5.89,6.11,17.99%,20,117568.31
1860,QLD,WA,高端型,20,45,30,26540,7634,29604.40,7635.37,25.79%,5.70,5.70,5.93,18.61%,20,121657.01
1860,QLD,TAS,高端型,20,45,30,26540,10148,29604.40,10149.52,34.28%,4.96,4.96,5.11,21.61%,20,141997.51
1860,QLD,NT,高端型,20,45,30,26540,10008,29604.40,10009.80,33.81%,4.99,4.99,5.15,21.45%,20,140867.12
1860,QLD,ACT,高端型,20,45,30,26540,8632,29604.40,8633.29,29.16%,5.39,5.39,5.58,19.81%,20,129730.60
1860,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,3.73,3.73,3.83,28.76%,20,100598.38
1860,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,3.98,3.98,4.08,26.98%,20,93887.96
1860,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,3.82,3.82,3.92,28.15%,20,98313.52
1860,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,3.89,3.89,3.99,27.61%,20,96263.30
1860,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,3.74,3.74,3.84,28.67%,20,100279.97
1860,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.39,3.39,3.47,31.63%,20,111531.27
1860,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.33,3.33,3.41,32.15%,20,113537.61
1860,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,3.63,3.63,3.71,29.61%,20,103843.58
1860,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
1860,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
1860,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
1860,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
1860,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
1860,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
1860,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
1860,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
1861,QLD,NSW,高端型,8.36,19,12.5,11379,7778,12374.64,7408.23,59.87%,3.63,3.63,3.72,29.51%,20,84968.57
1861,QLD,VIC,高端型,8.36,19,12.5,11379,6778,12374.64,6657.29,53.80%,3.90,3.90,4.00,27.56%,20,78891.67
1861,QLD,QLD,高端型,8.36,19,12.5,11379,7270,12374.64,7235.25,58.47%,3.70,3.70,3.79,29.06%,20,83558.99
1861,QLD,SA,高端型,8.36,19,12.5,11379,7129,12374.64,6925.34,55.96%,3.80,3.80,3.90,28.26%,20,81059.35
1861,QLD,WA,高端型,8.36,19,12.5,11379,7634,12374.64,7417.85,59.94%,3.62,3.62,3.71,29.54%,20,85043.80
1861,QLD,TAS,高端型,8.36,19,12.5,11379,10148,12374.64,8453.99,68.32%,3.32,3.32,3.40,32.21%,20,93435.34
1861,QLD,NT,高端型,8.36,19,12.5,11379,10008,12374.64,8683.79,70.17%,3.26,3.26,3.34,32.80%,20,95294.90
1861,QLD,ACT,高端型,8.36,19,12.5,11379,8632,12374.64,7582.86,61.28%,3.58,3.58,3.67,29.97%,20,86387.31
1861,QLD,NSW,平衡型,8.36,19,8.4,8766,7778,12374.64,6112.53,49.40%,3.21,3.21,3.28,33.24%,20,74489.30
1861,QLD,VIC,平衡型,8.36,19,8.4,8766,6778,12374.64,5778.12,46.69%,3.33,3.33,3.41,32.13%,20,71783.80
1861,QLD,QLD,平衡型,8.36,19,8.4,8766,7270,12374.64,6178.12,49.93%,3.18,3.18,3.25,33.46%,20,75015.17
1861,QLD,SA,平衡型,8.36,19,8.4,8766,7129,12374.64,5858.65,47.34%,3.30,3.30,3.38,32.40%,20,72435.32
1861,QLD,WA,平衡型,8.36,19,8.4,8766,7634,12374.64,6322.06,51.09%,3.14,3.14,3.21,33.94%,20,76184.51
1861,QLD,TAS,平衡型,8.36,19,8.4,8766,10148,12374.64,6977.21,56.38%,2.96,2.96,3.01,36.10%,20,81485.04
1861,QLD,NT,平衡型,8.36,19,8.4,8766,10008,12374.64,7233.41,58.45%,2.89,2.89,2.94,36.95%,20,83557.78
1861,QLD,ACT,平衡型,8.36,19,8.4,8766,8632,12374.64,6086.36,49.18%,3.22,3.22,3.29,33.16%,20,74277.64
1861,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
1861,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
1861,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
1861,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
1861,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
1861,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
1861,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
1861,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
1862,QLD,NSW,高端型,15.84,36,23.8,21412,7778,23446.68,7779.87,33.18%,5.12,5.12,5.30,20.86%,20,110370.22
1862,QLD,VIC,高端型,15.84,36,23.8,21412,6778,23446.68,6779.02,28.91%,5.50,5.50,5.69,19.37%,20,102272.92
1862,QLD,QLD,高端型,15.84,36,23.8,21412,7270,23446.68,7269.13,31.00%,5.28,5.28,5.50,20.10%,20,106226.02
1862,QLD,SA,高端型,15.84,36,23.8,21412,7129,23446.68,7130.00,30.41%,5.36,5.36,5.55,19.90%,20,105112.51
1862,QLD,WA,高端型,15.84,36,23.8,21412,7634,23446.68,7635.37,32.56%,5.17,5.17,5.36,20.64%,20,109201.21
1862,QLD,TAS,高端型,15.84,36,23.8,21412,10148,23446.68,10149.52,43.29%,4.43,4.43,4.55,24.27%,20,129541.71
1862,QLD,NT,高端型,15.84,36,23.8,21412,10008,23446.68,10009.80,42.69%,4.47,4.47,4.59,24.08%,20,128411.32
1862,QLD,ACT,高端型,15.84,36,23.8,21412,8632,23446.68,8633.29,36.82%,4.85,4.85,5.01,22.10%,20,117274.80
1862,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,3.73,3.73,3.83,28.76%,20,100598.38
1862,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,3.98,3.98,4.08,26.98%,20,93887.96
1862,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,3.82,3.82,3.92,28.15%,20,98313.52
1862,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,3.89,3.89,3.99,27.61%,20,96263.30
1862,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,3.74,3.74,3.84,28.67%,20,100279.97
1862,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.39,3.39,3.47,31.63%,20,111531.27
1862,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.33,3.33,3.41,32.15%,20,113537.61
1862,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,3.63,3.63,3.71,29.61%,20,103843.58
1862,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
1862,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
1862,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
1862,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
1862,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
1862,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
1862,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
1862,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
1863,QLD,NSW,高端型,15.4,35,23.1,20873,7778,22795.39,7779.87,34.13%,5.06,5.06,5.23,21.13%,20,109052.78
1863,QLD,VIC,高端型,15.4,35,23.1,20873,6778,22795.39,6779.02,29.74%,5.44,5.44,5.63,19.61%,20,100955.48
1863,QLD,QLD,高端型,15.4,35,23.1,20873,7270,22795.39,7269.13,31.89%,5.22,5.22,5.42,20.35%,20,104908.58
1863,QLD,SA,高端型,15.4,35,23.1,20873,7129,22795.39,7130.00,31.28%,5.30,5.30,5.49,20.15%,20,103795.07
1863,QLD,WA,高端型,15.4,35,23.1,20873,7634,22795.39,7635.37,33.50%,5.11,5.11,5.29,20.91%,20,107883.77
1863,QLD,TAS,高端型,15.4,35,23.1,20873,10148,22795.39,10149.52,44.52%,4.37,4.37,4.49,24.62%,20,128224.27
1863,QLD,NT,高端型,15.4,35,23.1,20873,10008,22795.39,10009.80,43.91%,4.41,4.41,4.53,24.42%,20,127093.88
1863,QLD,ACT,高端型,15.4,35,23.1,20873,8632,22795.39,8633.29,37.87%,4.78,4.78,4.94,22.40%,20,115957.36
1863,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,3.73,3.73,3.83,28.76%,20,100598.38
1863,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,3.98,3.98,4.08,26.98%,20,93887.96
1863,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,3.82,3.82,3.92,28.15%,20,98313.52
1863,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,3.89,3.89,3.99,27.61%,20,96263.30
1863,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,3.74,3.74,3.84,28.67%,20,100279.97
1863,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.39,3.39,3.47,31.63%,20,111531.27
1863,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.33,3.33,3.41,32.15%,20,113537.61
1863,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,3.63,3.63,3.71,29.61%,20,103843.58
1863,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
1863,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
1863,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
1863,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
1863,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
1863,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
1863,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
1863,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
1864,QLD,NSW,高端型,6.16,14,9.2,8496,7778,9118.16,6301.60,69.11%,3.34,3.34,3.42,32.07%,20,69432.50
1864,QLD,VIC,高端型,6.16,14,9.2,8496,6778,9118.16,5996.28,65.76%,3.46,3.46,3.54,31.02%,20,66962.03
1864,QLD,QLD,高端型,6.16,14,9.2,8496,7270,9118.16,6402.97,70.22%,3.29,3.29,3.37,32.42%,20,70247.56
1864,QLD,SA,高端型,6.16,14,9.2,8496,7129,9118.16,6075.66,66.63%,3.43,3.43,3.51,31.29%,20,67604.34
1864,QLD,WA,高端型,6.16,14,9.2,8496,7634,9118.16,6484.07,71.11%,3.27,3.27,3.35,32.70%,20,70908.99
1864,QLD,TAS,高端型,6.16,14,9.2,8496,10148,9118.16,7027.47,77.07%,3.08,3.08,3.15,34.56%,20,75305.55
1864,QLD,NT,高端型,6.16,14,9.2,8496,10008,9118.16,7227.84,79.27%,3.03,3.03,3.09,35.24%,20,76926.61
1864,QLD,ACT,高端型,6.16,14,9.2,8496,8632,9118.16,6267.91,68.74%,3.35,3.35,3.43,31.95%,20,69159.80
1864,QLD,NSW,平衡型,6.16,14,6.6,6841,7778,9118.16,5377.61,58.98%,3.03,3.03,3.09,35.25%,20,61955.32
1864,QLD,VIC,平衡型,6.16,14,6.6,6841,6778,9118.16,5047.28,55.35%,3.15,3.15,3.22,33.85%,20,59282.73
1864,QLD,QLD,平衡型,6.16,14,6.6,6841,7270,9118.16,5453.97,59.81%,3.00,3.00,3.06,35.57%,20,62568.26
1864,QLD,SA,平衡型,6.16,14,6.6,6841,7129,9118.16,5131.79,56.28%,3.12,3.12,3.19,34.21%,20,59966.44
1864,QLD,WA,平衡型,6.16,14,6.6,6841,7634,9118.16,5577.08,61.16%,2.96,2.96,3.02,36.09%,20,63569.09
1864,QLD,TAS,平衡型,6.16,14,6.6,6841,10148,9118.16,6181.07,67.79%,2.75,2.75,2.81,38.64%,20,68455.76
1864,QLD,NT,平衡型,6.16,14,6.6,6841,10008,9118.16,6408.13,70.28%,2.68,2.68,2.73,39.59%,20,70293.05
1864,QLD,ACT,平衡型,6.16,14,6.6,6841,8632,9118.16,5332.56,58.48%,3.04,3.04,3.10,35.06%,20,61590.79
1864,QLD,NSW,经济型,6.16,14,4.9,5797,7778,9118.16,4757.11,52.17%,2.80,2.80,2.86,37.98%,20,56934.23
1864,QLD,VIC,经济型,6.16,14,4.9,5797,6778,9118.16,4426.78,48.55%,2.94,2.94,3.00,36.34%,20,54261.64
1864,QLD,QLD,经济型,6.16,14,4.9,5797,7270,9118.16,4833.47,53.01%,2.78,2.78,2.84,38.36%,20,57547.18
1864,QLD,SA,经济型,6.16,14,4.9,5797,7129,9118.16,4511.29,49.48%,2.90,2.90,2.96,36.76%,20,54945.36
1864,QLD,WA,经济型,6.16,14,4.9,5797,7634,9118.16,4956.58,54.36%,2.73,2.73,2.78,38.97%,20,58548.01
1864,QLD,TAS,经济型,6.16,14,4.9,5797,10148,9118.16,5574.51,61.14%,2.53,2.53,2.57,42.03%,20,63547.32
1864,QLD,NT,经济型,6.16,14,4.9,5797,10008,9118.16,5827.96,63.92%,2.45,2.45,2.50,43.29%,20,65597.79
1864,QLD,ACT,经济型,6.16,14,4.9,5797,8632,9118.16,4712.06,51.68%,2.82,2.82,2.88,37.76%,20,56569.71
1865,QLD,NSW,高端型,5.28,12,9.1,7870,7778,7815.56,6121.79,78.33%,3.28,3.28,3.36,32.54%,20,65343.13
1865,QLD,VIC,高端型,5.28,12,9.1,7870,6778,7815.56,5858.33,74.96%,3.39,3.39,3.48,31.56%,20,63211.67
1865,QLD,QLD,高端型,5.28,12,9.1,7870,7270,7815.56,6290.73,80.49%,3.21,3.21,3.28,33.16%,20,66705.04
1865,QLD,SA,高端型,5.28,12,9.1,7870,7129,7815.56,5921.77,75.77%,3.37,3.37,3.45,31.80%,20,63724.96
1865,QLD,WA,高端型,5.28,12,9.1,7870,7634,7815.56,6283.45,80.40%,3.22,3.22,3.29,33.14%,20,66651.04
1865,QLD,TAS,高端型,5.28,12,9.1,7870,10148,7815.56,6738.75,86.22%,3.06,3.06,3.12,34.82%,20,70335.85
1865,QLD,NT,高端型,5.28,12,9.1,7870,10008,7815.56,6898.75,88.27%,3.01,3.01,3.07,35.41%,20,71630.12
1865,QLD,ACT,高端型,5.28,12,9.1,7870,8632,7815.56,6091.18,77.94%,3.30,3.30,3.37,32.43%,20,65095.50
1865,QLD,NSW,平衡型,5.28,12,6.6,6323,7778,7815.56,5318.00,68.04%,2.95,2.95,3.01,36.14%,20,58838.31
1865,QLD,VIC,平衡型,5.28,12,6.6,6323,6778,7815.56,5007.38,64.07%,3.07,3.07,3.14,34.72%,20,56325.07
1865,QLD,QLD,平衡型,5.28,12,6.6,6323,7270,7815.56,5422.63,69.38%,2.92,2.92,2.97,36.61%,20,59679.81
1865,QLD,SA,平衡型,5.28,12,6.6,6323,7129,7815.56,5094.51,65.18%,3.04,3.04,3.10,35.12%,20,57030.02
1865,QLD,WA,平衡型,5.28,12,6.6,6323,7634,7815.56,5496.85,70.33%,2.89,2.89,2.94,36.96%,20,60285.48
1865,QLD,TAS,平衡型,5.28,12,6.6,6323,10148,7815.56,6018.56,77.01%,2.71,2.71,2.76,39.33%,20,64506.53
1865,QLD,NT,平衡型,5.28,12,6.6,6323,10008,7815.56,6222.15,79.61%,2.64,2.64,2.69,40.26%,20,66153.45
1865,QLD,ACT,平衡型,5.28,12,6.6,6323,8632,7815.56,5275.90,67.51%,2.97,2.97,3.03,35.95%,20,58497.55
1865,QLD,NSW,经济型,5.28,12,4.4,4945,7778,7815.56,4530.51,57.97%,2.60,2.60,2.65,40.78%,20,52465.70
1865,QLD,VIC,经济型,5.28,12,4.4,4945,6778,7815.56,4204.38,53.79%,2.74,2.74,2.79,38.89%,20,49827.20
1865,QLD,QLD,经济型,5.28,12,4.4,4945,7270,7815.56,4619.63,59.11%,2.57,2.57,2.62,41.30%,20,53181.94
1865,QLD,SA,经济型,5.28,12,4.4,4945,7129,7815.56,4291.51,54.91%,2.70,2.70,2.75,39.39%,20,50532.15
1865,QLD,WA,经济型,5.28,12,4.4,4945,7634,7815.56,4726.35,60.47%,2.54,2.54,2.58,41.92%,20,54050.15
1865,QLD,TAS,经济型,5.28,12,4.4,4945,10148,7815.56,5305.47,67.88%,2.34,2.34,2.38,45.27%,20,58735.56
1865,QLD,NT,经济型,5.28,12,4.4,4945,10008,7815.56,5535.73,70.83%,2.26,2.26,2.30,46.61%,20,60598.71
1865,QLD,ACT,经济型,5.28,12,4.4,4945,8632,7815.56,4477.04,57.28%,2.63,2.63,2.67,40.47%,20,52033.11
1866,QLD,NSW,高端型,1.32,3,9.1,6306,7778,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
1866,QLD,VIC,高端型,1.32,3,9.1,6306,6778,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
1866,QLD,QLD,高端型,1.32,3,9.1,6306,7270,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
1866,QLD,SA,高端型,1.32,3,9.1,6306,7129,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
1866,QLD,WA,高端型,1.32,3,9.1,6306,7634,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
