review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,panel_rating,inverter_rating,battery_rating,has_images,image_urls,overall_rating,quality_rating,company_name,date_obj,year,month
135163,Gazali,VIC - 3111,VIC,3111,True,2025-07-09,09 July 2025,4.75,,"I’ve had many contractors attend to this house, but your company was by far the most professional.  The system install looks like a piece of art, I can just spend time looking and the neatness of the wiring!  Very tidy and the cleanup was so good.  After sales support has been outstanding thus far.A special thanks to Adam, Scott, Cyrina and the other electricians involved—your expertise and dedication really stood out.",4.0,5.0,5.0,5.0,13kW,"More than $20,000",Jinko Solar,Sungrow,Sungrow,,,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_jinko-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_sungrow.png']",0,0,Jet Solar Pty Ltd,,2025,7
135048,Paul,VIC - 3135,VIC,3135,True,2025-07-07,07 July 2025,5.0,,"I have my solar system installed for my previous home about 4 years ago, and have my current solar & battery system installed in my new home recently. The experience is expectational from the initial contact with Adam to installation by Paul, Scott and the team. I would highly recommend JetSolar to anyone who needs solar or battery.",5.0,5.0,5.0,5.0,7kW,"$10,000 to $12,500",Aiko Solar,Sungrow,Sungrow,,,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_aiko-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_sungrow.png']",0,0,Jet Solar Pty Ltd,,2025,7
134908,Luke,VIC - 3201,VIC,3201,True,2025-07-03,03 July 2025,5.0,,"Finally a company that is professional, reliable, helpful, and went above and beyond",5.0,5.0,5.0,5.0,,"$15,000 to $20,000",,,Tesla Powerwall 2,,,5.0,True,['https://www.solarquotes.com.au/img/batterymanufacturers/I_tesla.png'],0,0,Jet Solar Pty Ltd,,2025,7
133808,Debra,VIC - 3134,VIC,3134,True,2025-05-26,26 May 2025,5.0,,"I started with some concerns about the value of solar for my property. All of my questions, including follow ups, were answered clearly, promptly and with patience. At no time did I feel pressured to rush my decision. I believe I have the right system to meet my needs. The installers were great. System installed and connected to the grid the next day.",5.0,5.0,5.0,5.0,6.6kW,"$6,000 to $8,000",,,,,,,False,[],0,0,Jet Solar Pty Ltd,,2025,5
133029,Stuart,VIC - 3105,VIC,3105,True,2025-05-02,02 May 2025,5.0,,"I had an excellent experience with JetSolar from start to finish! The sales and quoting process was smooth and transparent, with the Adam and the team providing clear and detailed information about my options. The installation went perfectly—on time, polite, and they left everything tidy once the job was done. The technicians were respectful and efficient throughout the whole process.Customer service was fantastic as well. They went above and beyond by assisting with the grid connection and took the time to walk me through how to use my Tesla Powerwall 3 battery. It’s rare to find such a thorough, customer-focused company. I’m extremely satisfied with my decision to go with JetSolar and would highly recommend them!",5.0,5.0,5.0,5.0,20kW,"More than $20,000",Aiko Solar,,Tesla Powerwall 3,5.0,,5.0,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_aiko-solar.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_tesla.png']",0,0,Jet Solar Pty Ltd,,2025,5
132883,Helen,VIC - 3068,VIC,3068,True,2025-04-28,28 April 2025,5.0,,"Could not believe how quickly the guys at Jet Solar got cracking on our installation of solar panels after we accepted their quote (which was so reasonably priced).They came to inspect the site and installed our system two days later! Arrived on time, staff were courteous, efficient and cleaned up afterwards. It only took a day!I would recommend this company without hesitation.",5.0,5.0,5.0,5.0,5kW,"$15,000 to $20,000",,,,,,,False,[],0,0,Jet Solar Pty Ltd,,2025,4
132836,Jason,VIC - 3155,VIC,3155,True,2025-04-25,25 April 2025,5.0,,"I wholeheartedly recommend Jet Solar for their professional service and excellent work. Adam is a good bloke, acts very professional despite myself being very casual with communication. He is a firm and fair salesman that probably has nothing but Gantt charts on his mind all day! The entire Jet Solar team has great aptitude in resolving any barriers that pop up, be it PV panel layout, help with disposal or regulations.The on-site teams from Jet Solar are amazingly quick and focused. They were quite friendly and professional in answering any questions I had. They made sure to consult my preferences whenever it was necessary, for example, battery, conduits, gateway, RJ45 Mech placement. They also have good attention to detail, replacing any broken or cracked tiles with the spares I had laid out. Outstanding!",5.0,5.0,5.0,5.0,8kW,"More than $20,000",Jinko Solar,,Tesla Powerwall 3,,,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_jinko-solar.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_tesla.png']",0,0,Jet Solar Pty Ltd,,2025,4
132787,Michelle,VIC - 3163,VIC,3163,True,2025-04-23,23 April 2025,5.0,,"I went through Jet Solar for the installation of solar panels at my previous home, and I was so pleased with their service and product that I decided to go with them again for both panels and battery at my current home. Adam is a delight to engage with, as are the crew who do the installations. The recent install was a larger job than the first, but the lads were very efficient and managed to get everything done in one day, and did a superb job cleaning up. I particularly appreciate the excellent communication and reliability from all the staff at Jet Solar. I can’t rate them highly enough!!",5.0,5.0,5.0,5.0,7kW,"More than $20,000",Jinko Solar,Goodwe,Tesla Powerwall 3,5.0,5.0,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_jinko-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_goodwe.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_tesla.png', 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/2062d0728f4be5d96f4c5aa0a7cce8670.jpeg']",0,0,Jet Solar Pty Ltd,,2025,4
132771,Daniel,VIC - 3770,VIC,3770,True,2025-04-22,22 April 2025,4.75,,"Thanks, Jet Solar for the professional install of my entire 13.2kW solar system. I'm loving my new home battery and solar system. I feel much better placed now to weather the future of energy prices now I am almost energy independant. My home battery recharges everyday even in cloud and runs the house all night. Say goodbye to power bills and bill shock. My solar install team at Jet Solar arrived as planned in force with a full team onsite and on time, did a professional install job and cleaned up after themselves when the job was complete. The Jet solar office team followed up the next day to make sure everything was 100%. Would recommend again.",4.0,5.0,5.0,5.0,13kW,"More than $20,000",Jinko Solar,Tesla PowerWall3 (Other),Tesla Powerwall 3,,,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_jinko-solar.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_tesla.png']",0,0,Jet Solar Pty Ltd,,2025,4
132592,Gavin,VIC - 3912,VIC,3912,True,2025-04-15,15 April 2025,5.0,,"From the start these guys were on the ball. The system & options recommended were all exactly what suited my needs.The installers on the day were exactly what you expect for a professional installation, and they didnt disappoint.We did have more broken tiles than expected, but they are fragile terracotta tile so it was to be expected.The system has been running for over 2 weeks now & we dont have any complaint.Well done to the whole team at Jet Solar!",5.0,5.0,5.0,5.0,13kW,"More than $20,000",Aiko Solar,Sungrow,Sungrow,5.0,5.0,5.0,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_aiko-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_sungrow.png']",0,0,Jet Solar Pty Ltd,,2025,4
132526,John,VIC - 3096,VIC,3096,True,2025-04-13,13 April 2025,5.0,,"My installation involved a 25 KW PV System along with 27 KW Battery Storage (2 x Powerwall 3's).Jet Solar listened to and accommodated my concerns throughout the planning and quoting process.They were able to schedule the installation in a prompt and timely manner despite various obstacles. Their team were punctual, tidy, and courteous, and the the installation was independently inspected and connected to the grid by 3pm on day two.Their work is of a high standard, and the system procedures, and use of the Tesla app was well explained.Jet Solar were a pleasure to deal with and I could not be happier with the result",5.0,5.0,5.0,5.0,30kW,"More than $20,000",Jinko Solar,,Tesla Powerwall 3,5.0,,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_jinko-solar.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_tesla.png', 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/269042e52241ec5beafa406219f8eab60.jpg']",0,0,Jet Solar Pty Ltd,,2025,4
132417,Werner,VIC - 3140,VIC,3140,True,2025-04-10,10 April 2025,5.0,,"I recently worked with JetSolar to install an 8.5kW Solar system combined with a 13.5kW Tesla battery, and I couldn’t be happier with the outcome. JetSolar impressed me with their professionalism and responsiveness. From the initial design preparation to addressing my specific needs, their team ensured everything was tailored perfectly.Their pricing was competitive with other quotes I received, which made the decision to move forward with them an easy one. Once all approvals for the Tesla battery were secured, they promptly scheduled the installation. The installers arrived on time for both days, demonstrating a level of courtesy and professionalism that was greatly appreciated.The system itself works flawlessly. I’ve already had the chance to test the backup functionality, and it performed as expected. A bonus is my electricity provider's free energy offer between 11 am and 2 pm, during which the system uses grid energy to power my home and even charge the battery if needed. This feature is very valuable, especially on cloudy days. All this can be configured and monitored by the provided app easilySince commissioning the system, my running costs have been nearly zero. I highly recommend JetSolar to anyone considering solar solutions. Their expertise and commitment to customer satisfaction truly set them apart!",5.0,5.0,5.0,5.0,8kW,"More than $20,000",Aiko Solar,,Tesla Powerwall 3,,5.0,5.0,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_aiko-solar.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_tesla.png']",0,0,Jet Solar Pty Ltd,,2025,4
132321,V,VIC - 3109,VIC,3109,True,2025-04-08,08 April 2025,5.0,,"Jet solar have been absolutely amazing from sales to the staff on site. Patient, responsive and exceptional customer service. There were a couple of hiccups along the way but Jet Solar dealt with all problems efficiently with Special shot out to electrician Cyrnia Muller for being extremely patient and explaining ins and outs during installation and staying back extra 10 minutes so my partner could ask her more questions in person and even the Director Jason came out to help problem solve.",5.0,5.0,5.0,5.0,10kW,"More than $20,000",,,,,,,False,[],0,0,Jet Solar Pty Ltd,,2025,4
132311,Arturs,VIC - 3135,VIC,3135,True,2025-04-08,08 April 2025,5.0,,Very smooth from beginning to end of this project. Highly reccomend this organisation.,5.0,5.0,5.0,5.0,6.6kW,"$6,000 to $8,000",,,,,,,False,[],0,0,Jet Solar Pty Ltd,,2025,4
132290,Shane,VIC - 3172,VIC,3172,True,2025-04-08,08 April 2025,5.0,,"Jet Solar recently set us up with a great solar system and battery. We went with a 13.3 kW Aiko system, Sungrow 10kW inverter and Sungrow 16 kWh battery. When you make an enquiry, give yourself half an hour to go through all of the available options with Adam on the phone - it is definitely time well spent. Adam and the team were fabulous to deal with throughout the process.  The installation crew were highly professional, communicated well, and talked us through the setup.  Our system was signed off and running within a day of completion. We are very happy with the product and the service, and couldn't recommend Jet Solar highly enough! In another 12 months or so (once we have data to evaluate), I am anticipating that we may add a few more panels and possibly extend the stackable battery to make better use of the available solar power overnight.",5.0,5.0,5.0,5.0,13kW,"More than $20,000",Aiko Solar,Sungrow,Sungrow,5.0,5.0,5.0,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_aiko-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png', 'https://www.solarquotes.com.au/img/batterymanufacturers/I_sungrow.png']",0,0,Jet Solar Pty Ltd,,2025,4
132120,Ben,VIC - 3180,VIC,3180,True,2025-04-03,03 April 2025,5.0,,"I was very impressed with the service from start to finish. all questions answered in a friendly manner, install on time and all things completed excellently",5.0,5.0,5.0,5.0,2kW,"$2,000 to $4,000",,Sungrow,,,5.0,,True,['https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png'],0,0,Jet Solar Pty Ltd,,2025,4
132059,John,VIC - 3822,VIC,3822,True,2025-04-02,02 April 2025,5.0,,"The whole process was seamless. From speaking with Adam about our needs and wants to the installation of a PW2. We were told by another company (that was more expensive) that because it was a retrofit installation, we wouldn't be able to use our solar panels for daily use or charging the battery when the grid was down. A requirement given where we live. Jet Solar listened and made it so we can use our panels in such circumstances. I wouldn't hesitate in recommending Jet Solar.",5.0,5.0,5.0,5.0,,"$15,000 to $20,000",,,Tesla Powerwall 2,,,5.0,True,['https://www.solarquotes.com.au/img/batterymanufacturers/I_tesla.png'],0,0,Jet Solar Pty Ltd,,2025,4
131893,John,VIC - 3185,VIC,3185,True,2025-03-27,27 March 2025,4.75,,"We had a really positive experience when Jet Solar installed our panels 4 years ago. Now we have had a battery installed (Tesla Powerwall 2) and again we can't fault any aspect of the experience. Communication with Adam, Scott and the installers has been excellent throughout the entire process - initial enquiry, quote, site assessment, installation and certification. The entire process from enquiry to certification and grid connection took just over a week. Everything we were told would happen, did happen and on time. The installers were fantastic, timely, clean, thorough and courteous. Our install threw up a few problems because of tight site access and a switchboard upgrade but that didn't phase Sarina or Deacon, they just worked it out and got it done - no complaints. They organised for the inspector to attend within 24 hours of leaving site, and we've been operating off the battery ever since - no grid consumption in two weeks!",4.0,5.0,5.0,5.0,,"$15,000 to $20,000",,,Tesla Powerwall 2,,,5.0,True,['https://www.solarquotes.com.au/img/batterymanufacturers/I_tesla.png'],0,0,Jet Solar Pty Ltd,,2025,3
131885,Ivan,VIC - 3781,VIC,3781,True,2025-03-26,26 March 2025,5.0,,"I engaged Jet Solar, along with other retailers, to provide me with a quote for my residence. Jet Solar (thanks Adam) were amazing during this phase answering all my questions, giving me guidance, and most importantly not pressuring me into a decision. The quote was thorough, detailed, and extremely cost competitive. Once I pressed the Go button the installation team were professional, courteous, and amazingly efficient. The system is up and running now and the questions that I keep asking are all answered in a timely fashion. The whole team are amazing and I would highly recommend Jet Solar for anyone who like me was a newbie to the installation process.",5.0,5.0,5.0,5.0,10kW,"$12,500 to $15,000",,,,,4.0,,False,[],0,0,Jet Solar Pty Ltd,,2025,3
