house_id	calc_mode	state	phase	plan	plan_name	pv_model	pv_watt	pv_kw	panel_count	inverter_kw	ratio_percent	battery_nominal_kwh	battery_calculated_nominal_kwh	battery_is_standardized	battery_v4_bSurplus_used	battery_method	tax_total_aud	subsidy_aud	final_price_aud
2649	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.92	18	5	158	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25274	9048	16226
2649	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.92	18	5	158	9.6	7.47	1	0.55	B: max(晚高峰, 0.55×剩余)	15379	5655	9724
2649	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2649	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22829	8073	14756
2649	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12933	4680	8253
2649	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	9.6	7.08	1	0.55	C: 晚高峰	12933	4680	8253
2650	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20953	7215	13738
2650	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11057	3822	7235
2650	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	9.6	7.08	1	0.55	C: 晚高峰	11057	3822	7235
2650	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	19599	6630	12969
2650	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	9704	3237	6467
2650	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	9.6	7.08	1	0.55	C: 晚高峰	9704	3237	6467
2651	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22568	7917	14651
2651	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12672	4524	8148
2651	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	C: 晚高峰	12672	4524	8148
2651	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20953	7215	13738
2651	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11057	3822	7235
2651	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	9.6	7.08	1	0.55	C: 晚高峰	11057	3822	7235
2652	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	18.48	42	10	185	40	38.25	1	0.55	A: max(整夜, 0.8×剩余)	52117	18993	33124
2652	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
2652	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2652	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	12.32	28	7	176	25	21.96	1	0.55	A: max(整夜, 0.8×剩余)	33262	12129	21133
2652	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2652	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2653	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	12.76	29	8	160	25	23.12	1	0.55	A: max(整夜, 0.8×剩余)	33831	12246	21585
2653	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2653	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2653	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25013	8931	16082
2653	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	15118	5538	9580
2653	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2655	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	13.64	31	8	171	30	25.42	1	0.55	A: max(整夜, 0.8×剩余)	39111	14196	24915
2655	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2655	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2655	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25013	8931	16082
2655	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	15118	5538	9580
2655	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2656	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.92	18	5	158	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25274	9048	16226
2656	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.92	18	5	158	9.6	7.47	1	0.55	B: max(晚高峰, 0.55×剩余)	15379	5655	9724
2656	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2656	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22568	7917	14651
2656	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12672	4524	8148
2656	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	C: 晚高峰	12672	4524	8148
2657	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21214	7332	13882
2657	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11319	3939	7380
2657	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	9.6	7.08	1	0.55	C: 晚高峰	11319	3939	7380
2657	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20383	7059	13324
2657	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	10488	3666	6822
2657	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	9.6	7.08	1	0.55	C: 晚高峰	10488	3666	6822
2658	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25013	8931	16082
2658	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	15118	5538	9580
2658	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2658	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22568	7917	14651
2658	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12672	4524	8148
2658	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	C: 晚高峰	12672	4524	8148
2659	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	11.88	27	7	170	25	20.81	1	0.55	A: max(整夜, 0.8×剩余)	33000	11973	21027
2659	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2659	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2659	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.92	18	5	158	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25274	9048	16226
2659	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.92	18	5	158	9.6	7.47	1	0.55	B: max(晚高峰, 0.55×剩余)	15379	5655	9724
2659	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2660	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	12.76	29	8	160	25	23.12	1	0.55	A: max(整夜, 0.8×剩余)	33831	12246	21585
2660	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2660	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2660	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25536	9204	16332
2660	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	9.6	8.20	1	0.55	B: max(晚高峰, 0.55×剩余)	15640	5811	9829
2660	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2661	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	24182	8619	15563
2661	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14287	5226	9061
2661	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2661	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22568	7917	14651
2661	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12672	4524	8148
2661	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	C: 晚高峰	12672	4524	8148
2663	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	26889	9750	17139
2663	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2663	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2663	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	23921	8502	15419
2663	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14025	5109	8916
2663	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	C: 晚高峰	14025	5109	8916
2664	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20383	7059	13324
2664	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	10488	3666	6822
2664	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	9.6	7.08	1	0.55	C: 晚高峰	10488	3666	6822
2664	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	19861	6786	13075
2664	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	9965	3393	6572
2664	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	C: 晚高峰	9965	3393	6572
2665	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	23921	8502	15419
2665	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14025	5109	8916
2665	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	C: 晚高峰	14025	5109	8916
2665	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.96	9	3	132	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22306	7761	14545
2665	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.96	9	3	132	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12411	4368	8043
2665	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.96	9	3	132	9.6	7.08	1	0.55	C: 晚高峰	12411	4368	8043
2666	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
2666	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
2666	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2666	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	25	24.27	1	0.55	A: max(整夜, 0.8×剩余)	34092	12402	21690
2666	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2666	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2667	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	10.56	24	6	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	27151	9906	17245
2667	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2667	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2667	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	24182	8619	15563
2667	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14287	5226	9061
2667	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2668	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	23921	8502	15419
2668	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14025	5109	8916
2668	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	C: 晚高峰	14025	5109	8916
2668	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21737	7644	14093
2668	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11841	4251	7590
2668	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	C: 晚高峰	11841	4251	7590
2669	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	17.60	40	10	176	40	35.89	1	0.55	A: max(整夜, 0.8×剩余)	51594	18681	32913
2669	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
2669	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2669	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	11.44	26	7	163	20	19.65	1	0.55	A: max(整夜, 0.8×剩余)	27981	10179	17802
2669	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2669	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2670	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	23921	8502	15419
2670	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14025	5109	8916
2670	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	C: 晚高峰	14025	5109	8916
2670	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21737	7644	14093
2670	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11841	4251	7590
2670	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	C: 晚高峰	11841	4251	7590
2671	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	26367	9477	16890
2671	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	10	9.65	1	0.55	B: max(晚高峰, 0.55×剩余)	16852	6201	10651
2671	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2671	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	23921	8502	15419
2671	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14025	5109	8916
2671	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	C: 晚高峰	14025	5109	8916
2672	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	11.44	26	7	163	20	19.65	1	0.55	A: max(整夜, 0.8×剩余)	27981	10179	17802
2672	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2672	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2672	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.04	16	4	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	24444	8775	15669
2672	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.04	16	4	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14548	5382	9166
2672	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2673	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	16.72	38	10	167	40	33.54	1	0.55	A: max(整夜, 0.8×剩余)	51072	18408	32664
2673	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
2673	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2673	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	11.00	25	7	157	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	27720	10062	17658
2673	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2673	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2674	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
2674	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
2674	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2674	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
2674	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
2674	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2676	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	16.72	38	10	167	40	33.54	1	0.55	A: max(整夜, 0.8×剩余)	51072	18408	32664
2676	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
2676	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2676	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	11.44	26	7	163	20	19.65	1	0.55	A: max(整夜, 0.8×剩余)	27981	10179	17802
2676	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2676	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2677	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20953	7215	13738
2677	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11057	3822	7235
2677	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	9.6	7.08	1	0.55	C: 晚高峰	11057	3822	7235
2677	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20122	6903	13219
2677	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	10226	3510	6716
2677	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	9.6	7.08	1	0.55	C: 晚高峰	10226	3510	6716
2678	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	19.80	45	10	198	50	41.79	1	0.55	A: max(整夜, 0.8×剩余)	62416	22698	39718
2678	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
2678	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
2678	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	25	24.27	1	0.55	A: max(整夜, 0.8×剩余)	34092	12402	21690
2678	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
2678	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
