项目类型,屋顶理论最大面板数量,方案,州领地,实际面板数量,光伏容量kW,逆变器功率kW,电池标称容量kWh,总投资成本AUD,电池更换成本AUD,年度用电量kWh,自用率百分比,回本周期月数,回本周期年数,贴现回本周期月数,贴现回本周期年数,IRR_20年
"储能扩容","5","C","SA","3","1.32","0.9","1.29","838.31","1116.65","7129","96.84","21.0","1.75","21.9","1.82","60.43%"
"储能扩容","5","C","WA","3","1.32","0.9","1.29","838.31","1116.65","7634","96.98","21.0","1.75","21.8","1.82","60.52%"
"储能扩容","5","C","TAS","3","1.32","0.9","1.29","838.31","1116.65","10148","97.00","21.0","1.75","21.8","1.82","60.53%"
"储能扩容","5","C","ACT","3","1.32","0.9","1.29","838.31","1116.65","8632","96.74","21.0","1.75","21.9","1.82","60.38%"
"储能扩容","5","C","NT","3","1.32","0.9","1.29","838.31","1116.65","10008","97.00","21.0","1.75","21.8","1.82","60.53%"
"储能扩容","6","A","NSW","4","1.76","8","22.44","14058.66","19410.60","7778","96.38","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","A","VIC","4","1.76","8","22.44","14058.66","19410.60","6778","96.02","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","A","QLD","4","1.76","8","22.44","14058.66","19410.60","7270","96.61","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","A","SA","4","1.76","8","22.44","14058.66","19410.60","7129","96.18","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","A","WA","4","1.76","8","22.44","14058.66","19410.60","7634","96.54","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","A","TAS","4","1.76","8","22.44","14058.66","19410.60","10148","96.88","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","A","ACT","4","1.76","8","22.44","14058.66","19410.60","8632","96.17","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","A","NT","4","1.76","8","22.44","14058.66","19410.60","10008","96.97","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","B","NSW","4","1.76","5","15.00","9397.50","12975.00","7778","96.38","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","B","VIC","4","1.76","5","15.00","9397.50","12975.00","6778","96.02","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","B","QLD","4","1.76","5","15.00","9397.50","12975.00","7270","96.61","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","B","SA","4","1.76","5","15.00","9397.50","12975.00","7129","96.18","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","B","WA","4","1.76","5","15.00","9397.50","12975.00","7634","96.54","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","B","TAS","4","1.76","5","15.00","9397.50","12975.00","10148","96.88","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","B","ACT","4","1.76","5","15.00","9397.50","12975.00","8632","96.17","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","B","NT","4","1.76","5","15.00","9397.50","12975.00","10008","96.97","N/A","N/A","N/A","N/A","N/A"
"储能扩容","6","C","NSW","4","1.76","1.2","1.72","1091.75","1488.86","7778","96.38","20.7","1.72","21.5","1.79","61.51%"
"储能扩容","6","C","VIC","4","1.76","1.2","1.72","1091.75","1488.86","6778","92.09","21.5","1.79","22.4","1.87","58.89%"
"储能扩容","6","C","QLD","4","1.76","1.2","1.72","1091.75","1488.86","7270","96.61","20.6","1.72","21.4","1.79","61.66%"
"储能扩容","6","C","SA","4","1.76","1.2","1.72","1091.75","1488.86","7129","94.26","21.0","1.75","21.9","1.83","60.22%"
"储能扩容","6","C","WA","4","1.76","1.2","1.72","1091.75","1488.86","7634","96.54","20.6","1.72","21.5","1.79","61.61%"
"储能扩容","6","C","TAS","4","1.76","1.2","1.72","1091.75","1488.86","10148","96.88","20.6","1.71","21.4","1.78","61.82%"
"储能扩容","6","C","ACT","4","1.76","1.2","1.72","1091.75","1488.86","8632","94.66","21.0","1.75","21.9","1.82","60.46%"
"储能扩容","6","C","NT","4","1.76","1.2","1.72","1091.75","1488.86","10008","96.97","20.6","1.71","21.4","1.78","61.88%"
"储能扩容","7","A","NSW","4","1.76","8","22.44","14058.66","19410.60","7778","96.38","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","A","VIC","4","1.76","8","22.44","14058.66","19410.60","6778","96.02","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","A","QLD","4","1.76","8","22.44","14058.66","19410.60","7270","96.61","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","A","SA","4","1.76","8","22.44","14058.66","19410.60","7129","96.18","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","A","WA","4","1.76","8","22.44","14058.66","19410.60","7634","96.54","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","A","TAS","4","1.76","8","22.44","14058.66","19410.60","10148","96.88","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","A","ACT","4","1.76","8","22.44","14058.66","19410.60","8632","96.17","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","A","NT","4","1.76","8","22.44","14058.66","19410.60","10008","96.97","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","B","NSW","4","1.76","5","15.00","9397.50","12975.00","7778","96.38","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","B","VIC","4","1.76","5","15.00","9397.50","12975.00","6778","96.02","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","B","QLD","4","1.76","5","15.00","9397.50","12975.00","7270","96.61","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","B","SA","4","1.76","5","15.00","9397.50","12975.00","7129","96.18","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","B","WA","4","1.76","5","15.00","9397.50","12975.00","7634","96.54","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","B","TAS","4","1.76","5","15.00","9397.50","12975.00","10148","96.88","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","B","ACT","4","1.76","5","15.00","9397.50","12975.00","8632","96.17","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","B","NT","4","1.76","5","15.00","9397.50","12975.00","10008","96.97","N/A","N/A","N/A","N/A","N/A"
"储能扩容","7","C","NSW","4","1.76","1.2","1.72","1091.75","1488.86","7778","96.38","20.7","1.72","21.5","1.79","61.51%"
"储能扩容","7","C","VIC","4","1.76","1.2","1.72","1091.75","1488.86","6778","92.09","21.5","1.79","22.4","1.87","58.89%"
"储能扩容","7","C","QLD","4","1.76","1.2","1.72","1091.75","1488.86","7270","96.61","20.6","1.72","21.4","1.79","61.66%"
"储能扩容","7","C","SA","4","1.76","1.2","1.72","1091.75","1488.86","7129","94.26","21.0","1.75","21.9","1.83","60.22%"
"储能扩容","7","C","WA","4","1.76","1.2","1.72","1091.75","1488.86","7634","96.54","20.6","1.72","21.5","1.79","61.61%"
"储能扩容","7","C","TAS","4","1.76","1.2","1.72","1091.75","1488.86","10148","96.88","20.6","1.71","21.4","1.78","61.82%"
"储能扩容","7","C","ACT","4","1.76","1.2","1.72","1091.75","1488.86","8632","94.66","21.0","1.75","21.9","1.82","60.46%"
"储能扩容","7","C","NT","4","1.76","1.2","1.72","1091.75","1488.86","10008","96.97","20.6","1.71","21.4","1.78","61.88%"
"储能扩容","8","A","NSW","5","2.20","8","22.44","14058.66","19410.60","7778","95.83","N/A","N/A","N/A","N/A","N/A"
"储能扩容","8","A","VIC","5","2.20","8","22.44","14058.66","19410.60","6778","95.48","N/A","N/A","N/A","N/A","N/A"
"储能扩容","8","A","QLD","5","2.20","8","22.44","14058.66","19410.60","7270","96.01","N/A","N/A","N/A","N/A","N/A"
"储能扩容","8","A","SA","5","2.20","8","22.44","14058.66","19410.60","7129","95.63","N/A","N/A","N/A","N/A","N/A"
"储能扩容","8","A","WA","5","2.20","8","22.44","14058.66","19410.60","7634","96.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","8","A","TAS","5","2.20","8","22.44","14058.66","19410.60","10148","96.46","N/A","N/A","N/A","N/A","N/A"
"储能扩容","8","A","ACT","5","2.20","8","22.44","14058.66","19410.60","8632","95.68","N/A","N/A","N/A","N/A","N/A"
"储能扩容","8","A","NT","5","2.20","8","22.44","14058.66","19410.60","10008","96.63","N/A","N/A","N/A","N/A","N/A"
"储能扩容","8","B","NSW","5","2.20","5","15.00","9397.50","12975.00","7778","95.83","219.7","18.31","N/A","N/A","1.38%"
"储能扩容","8","B","VIC","5","2.20","5","15.00","9397.50","12975.00","6778","95.48","220.3","18.36","N/A","N/A","1.34%"
"储能扩容","8","B","QLD","5","2.20","5","15.00","9397.50","12975.00","7270","96.01","219.4","18.28","N/A","N/A","1.40%"
"储能扩容","8","B","SA","5","2.20","5","15.00","9397.50","12975.00","7129","95.63","220.0","18.33","N/A","N/A","1.35%"
"储能扩容","8","B","WA","5","2.20","5","15.00","9397.50","12975.00","7634","96.00","219.4","18.28","N/A","N/A","1.40%"
"储能扩容","8","B","TAS","5","2.20","5","15.00","9397.50","12975.00","10148","96.46","218.7","18.23","N/A","N/A","1.45%"
"储能扩容","8","B","ACT","5","2.20","5","15.00","9397.50","12975.00","8632","95.68","219.9","18.33","N/A","N/A","1.36%"
"储能扩容","8","B","NT","5","2.20","5","15.00","9397.50","12975.00","10008","96.63","218.5","18.21","N/A","N/A","1.47%"
"储能扩容","8","C","NSW","5","2.20","1.5","2.15","1345.18","1861.08","7778","88.94","21.9","1.82","22.9","1.91","57.73%"
"储能扩容","8","C","VIC","5","2.20","1.5","2.15","1345.18","1861.08","6778","83.50","23.2","1.93","24.3","2.02","54.37%"
"储能扩容","8","C","QLD","5","2.20","1.5","2.15","1345.18","1861.08","7270","93.65","20.9","1.74","21.8","1.82","60.66%"
"储能扩容","8","C","SA","5","2.20","1.5","2.15","1345.18","1861.08","7129","85.60","22.7","1.89","23.7","1.98","55.67%"
"储能扩容","8","C","WA","5","2.20","1.5","2.15","1345.18","1861.08","7634","91.89","21.2","1.77","22.2","1.85","59.56%"
"储能扩容","8","C","TAS","5","2.20","1.5","2.15","1345.18","1861.08","10148","96.46","20.4","1.70","21.2","1.77","62.41%"
"储能扩容","8","C","ACT","5","2.20","1.5","2.15","1345.18","1861.08","8632","86.93","22.3","1.86","23.4","1.95","56.49%"
"储能扩容","8","C","NT","5","2.20","1.5","2.15","1345.18","1861.08","10008","96.63","20.4","1.70","21.2","1.76","62.51%"
"储能扩容","9","A","NSW","6","2.64","8","22.44","14058.66","19410.60","7778","95.39","N/A","N/A","N/A","N/A","N/A"
"储能扩容","9","A","VIC","6","2.64","8","22.44","14058.66","19410.60","6778","95.06","N/A","N/A","N/A","N/A","N/A"
"储能扩容","9","A","QLD","6","2.64","8","22.44","14058.66","19410.60","7270","95.49","N/A","N/A","N/A","N/A","N/A"
"储能扩容","9","A","SA","6","2.64","8","22.44","14058.66","19410.60","7129","95.20","N/A","N/A","N/A","N/A","N/A"
"储能扩容","9","A","WA","6","2.64","8","22.44","14058.66","19410.60","7634","95.56","N/A","N/A","N/A","N/A","N/A"
"储能扩容","9","A","TAS","6","2.64","8","22.44","14058.66","19410.60","10148","96.01","N/A","N/A","N/A","N/A","N/A"
"储能扩容","9","A","ACT","6","2.64","8","22.44","14058.66","19410.60","8632","95.25","N/A","N/A","N/A","N/A","N/A"
"储能扩容","9","A","NT","6","2.64","8","22.44","14058.66","19410.60","10008","96.23","N/A","N/A","N/A","N/A","N/A"
"储能扩容","9","B","NSW","6","2.64","5","15.00","9397.50","12975.00","7778","95.39","190.3","15.86","N/A","N/A","3.79%"
"储能扩容","9","B","VIC","6","2.64","5","15.00","9397.50","12975.00","6778","95.06","190.7","15.89","N/A","N/A","3.75%"
"储能扩容","9","B","QLD","6","2.64","5","15.00","9397.50","12975.00","7270","95.49","190.2","15.85","N/A","N/A","3.80%"
"储能扩容","9","B","SA","6","2.64","5","15.00","9397.50","12975.00","7129","95.20","190.5","15.88","N/A","N/A","3.77%"
"储能扩容","9","B","WA","6","2.64","5","15.00","9397.50","12975.00","7634","95.56","190.1","15.84","N/A","N/A","3.81%"
"储能扩容","9","B","TAS","6","2.64","5","15.00","9397.50","12975.00","10148","96.01","189.5","15.79","N/A","N/A","3.87%"
"储能扩容","9","B","ACT","6","2.64","5","15.00","9397.50","12975.00","8632","95.25","190.5","15.87","N/A","N/A","3.77%"
"储能扩容","9","B","NT","6","2.64","5","15.00","9397.50","12975.00","10008","96.23","189.2","15.77","N/A","N/A","3.89%"
"储能扩容","9","C","NSW","6","2.64","1.8","2.58","1637.62","2233.29","7778","82.28","23.8","1.99","24.9","2.08","52.90%"
"储能扩容","9","C","VIC","6","2.64","1.8","2.58","1637.62","2233.29","6778","77.08","25.3","2.11","26.7","2.23","49.73%"
"储能扩容","9","C","QLD","6","2.64","1.8","2.58","1637.62","2233.29","7270","86.16","22.9","1.91","23.9","1.99","55.26%"
"储能扩容","9","C","SA","6","2.64","1.8","2.58","1637.62","2233.29","7129","79.23","24.6","2.05","25.9","2.16","51.04%"
"储能扩容","9","C","WA","6","2.64","1.8","2.58","1637.62","2233.29","7634","84.77","23.2","1.93","24.3","2.02","54.41%"
"储能扩容","9","C","TAS","6","2.64","1.8","2.58","1637.62","2233.29","10148","92.01","21.5","1.79","22.5","1.87","58.84%"
"储能扩容","9","C","ACT","6","2.64","1.8","2.58","1637.62","2233.29","8632","80.44","24.3","2.03","25.5","2.13","51.77%"
"储能扩容","9","C","NT","6","2.64","1.8","2.58","1637.62","2233.29","10008","95.12","20.9","1.74","21.7","1.81","60.74%"
"储能扩容","10","A","NSW","7","3.08","8","22.44","14058.66","19410.60","7778","95.04","233.2","19.43","N/A","N/A","0.44%"
"储能扩容","10","A","VIC","7","3.08","8","22.44","14058.66","19410.60","6778","94.73","233.9","19.49","N/A","N/A","0.41%"
"储能扩容","10","A","QLD","7","3.08","8","22.44","14058.66","19410.60","7270","95.11","233.0","19.42","N/A","N/A","0.45%"
"储能扩容","10","A","SA","7","3.08","8","22.44","14058.66","19410.60","7129","94.85","233.6","19.47","N/A","N/A","0.42%"
"储能扩容","10","A","WA","7","3.08","8","22.44","14058.66","19410.60","7634","95.20","232.8","19.40","N/A","N/A","0.46%"
"储能扩容","10","A","TAS","7","3.08","8","22.44","14058.66","19410.60","10148","95.64","232.0","19.33","N/A","N/A","0.51%"
"储能扩容","10","A","ACT","7","3.08","8","22.44","14058.66","19410.60","8632","94.92","233.4","19.45","N/A","N/A","0.43%"
"储能扩容","10","A","NT","7","3.08","8","22.44","14058.66","19410.60","10008","95.84","231.7","19.31","N/A","N/A","0.53%"
"储能扩容","10","B","NSW","7","3.08","5","15.00","9397.50","12975.00","7778","95.04","167.6","13.96","217.0","18.08","6.03%"
"储能扩容","10","B","VIC","7","3.08","5","15.00","9397.50","12975.00","6778","94.73","167.9","13.99","217.7","18.14","5.99%"
"储能扩容","10","B","QLD","7","3.08","5","15.00","9397.50","12975.00","7270","95.11","167.5","13.96","216.9","18.07","6.04%"
"储能扩容","10","B","SA","7","3.08","5","15.00","9397.50","12975.00","7129","94.85","167.8","13.98","217.4","18.12","6.00%"
"储能扩容","10","B","WA","7","3.08","5","15.00","9397.50","12975.00","7634","95.20","167.4","13.95","216.7","18.06","6.05%"
"储能扩容","10","B","TAS","7","3.08","5","15.00","9397.50","12975.00","10148","95.64","166.9","13.91","215.8","17.98","6.11%"
"储能扩容","10","B","ACT","7","3.08","5","15.00","9397.50","12975.00","8632","94.92","167.7","13.98","217.3","18.11","6.01%"
"储能扩容","10","B","NT","7","3.08","5","15.00","9397.50","12975.00","10008","95.84","166.7","13.89","215.4","17.95","6.14%"
"储能扩容","10","C","NSW","7","3.08","2.1","3.01","1891.06","2605.51","7778","76.80","25.1","2.09","26.5","2.21","50.04%"
"储能扩容","10","C","VIC","7","3.08","2.1","3.01","1891.06","2605.51","6778","71.64","27.0","2.25","28.7","2.39","46.88%"
"储能扩容","10","C","QLD","7","3.08","2.1","3.01","1891.06","2605.51","7270","79.60","24.3","2.03","25.5","2.12","51.75%"
"储能扩容","10","C","SA","7","3.08","2.1","3.01","1891.06","2605.51","7129","73.49","26.3","2.19","27.9","2.32","48.02%"
"储能扩容","10","C","WA","7","3.08","2.1","3.01","1891.06","2605.51","7634","79.41","24.4","2.03","25.6","2.13","51.64%"
"储能扩容","10","C","TAS","7","3.08","2.1","3.01","1891.06","2605.51","10148","85.90","22.7","1.89","23.7","1.98","55.63%"
"储能扩容","10","C","ACT","7","3.08","2.1","3.01","1891.06","2605.51","8632","74.95","25.8","2.15","27.2","2.27","48.91%"
"储能扩容","10","C","NT","7","3.08","2.1","3.01","1891.06","2605.51","10008","89.18","21.9","1.83","22.9","1.91","57.66%"
"储能扩容","11","A","NSW","7","3.08","8","22.44","14058.66","19410.60","7778","95.04","233.2","19.43","N/A","N/A","0.44%"
"储能扩容","11","A","VIC","7","3.08","8","22.44","14058.66","19410.60","6778","94.73","233.9","19.49","N/A","N/A","0.41%"
"储能扩容","11","A","QLD","7","3.08","8","22.44","14058.66","19410.60","7270","95.11","233.0","19.42","N/A","N/A","0.45%"
"储能扩容","11","A","SA","7","3.08","8","22.44","14058.66","19410.60","7129","94.85","233.6","19.47","N/A","N/A","0.42%"
"储能扩容","11","A","WA","7","3.08","8","22.44","14058.66","19410.60","7634","95.20","232.8","19.40","N/A","N/A","0.46%"
"储能扩容","11","A","TAS","7","3.08","8","22.44","14058.66","19410.60","10148","95.64","232.0","19.33","N/A","N/A","0.51%"
"储能扩容","11","A","ACT","7","3.08","8","22.44","14058.66","19410.60","8632","94.92","233.4","19.45","N/A","N/A","0.43%"
"储能扩容","11","A","NT","7","3.08","8","22.44","14058.66","19410.60","10008","95.84","231.7","19.31","N/A","N/A","0.53%"
"储能扩容","11","B","NSW","7","3.08","5","15.00","9397.50","12975.00","7778","95.04","167.6","13.96","217.0","18.08","6.03%"
"储能扩容","11","B","VIC","7","3.08","5","15.00","9397.50","12975.00","6778","94.73","167.9","13.99","217.7","18.14","5.99%"
"储能扩容","11","B","QLD","7","3.08","5","15.00","9397.50","12975.00","7270","95.11","167.5","13.96","216.9","18.07","6.04%"
"储能扩容","11","B","SA","7","3.08","5","15.00","9397.50","12975.00","7129","94.85","167.8","13.98","217.4","18.12","6.00%"
"储能扩容","11","B","WA","7","3.08","5","15.00","9397.50","12975.00","7634","95.20","167.4","13.95","216.7","18.06","6.05%"
"储能扩容","11","B","TAS","7","3.08","5","15.00","9397.50","12975.00","10148","95.64","166.9","13.91","215.8","17.98","6.11%"
"储能扩容","11","B","ACT","7","3.08","5","15.00","9397.50","12975.00","8632","94.92","167.7","13.98","217.3","18.11","6.01%"
"储能扩容","11","B","NT","7","3.08","5","15.00","9397.50","12975.00","10008","95.84","166.7","13.89","215.4","17.95","6.14%"
"储能扩容","11","C","NSW","7","3.08","2.1","3.01","1891.06","2605.51","7778","76.80","25.1","2.09","26.5","2.21","50.04%"
"储能扩容","11","C","VIC","7","3.08","2.1","3.01","1891.06","2605.51","6778","71.64","27.0","2.25","28.7","2.39","46.88%"
"储能扩容","11","C","QLD","7","3.08","2.1","3.01","1891.06","2605.51","7270","79.60","24.3","2.03","25.5","2.12","51.75%"
"储能扩容","11","C","SA","7","3.08","2.1","3.01","1891.06","2605.51","7129","73.49","26.3","2.19","27.9","2.32","48.02%"
"储能扩容","11","C","WA","7","3.08","2.1","3.01","1891.06","2605.51","7634","79.41","24.4","2.03","25.6","2.13","51.64%"
"储能扩容","11","C","TAS","7","3.08","2.1","3.01","1891.06","2605.51","10148","85.90","22.7","1.89","23.7","1.98","55.63%"
