项目类型,屋顶理论最大面板数量,方案,州领地,实际面板数量,光伏容量kW,逆变器功率kW,电池标称容量kWh,总投资成本AUD,电池更换成本AUD,年度用电量kWh,自用率百分比,回本周期月数,回本周期年数,贴现回本周期月数,贴现回本周期年数,IRR_20年
"储能扩容","60","C","SA","42","18.48","12.4","18.07","17196.35","15633.05","7129","25.07","106.6","8.88","128.7","10.73","13.15%"
"储能扩容","60","C","WA","42","18.48","12.4","18.07","17196.35","15633.05","7634","26.61","101.4","8.45","123.9","10.32","13.81%"
"储能扩容","60","C","TAS","42","18.48","12.4","18.07","17196.35","15633.05","10148","34.10","81.3","6.78","96.9","8.08","16.95%"
"储能扩容","60","C","ACT","42","18.48","12.4","18.07","17196.35","15633.05","8632","29.57","92.3","7.69","113.0","9.42","15.06%"
"储能扩容","60","C","NT","42","18.48","12.4","18.07","17196.35","15633.05","10008","34.05","81.4","6.78","97.1","8.09","16.93%"
"储能扩容","61","A","NSW","42","18.48","9.3","28.04","26680.06","24254.60","7778","27.24","157.6","13.13","204.8","17.07","6.60%"
"储能扩容","61","A","VIC","42","18.48","9.3","28.04","26680.06","24254.60","6778","23.78","168.3","14.03","225.6","18.80","5.49%"
"储能扩容","61","A","QLD","42","18.48","9.3","28.04","26680.06","24254.60","7270","25.45","163.1","13.59","215.1","17.93","6.03%"
"储能扩容","61","A","SA","42","18.48","9.3","28.04","26680.06","24254.60","7129","25.07","164.1","13.68","217.3","18.11","5.91%"
"储能扩容","61","A","WA","42","18.48","9.3","28.04","26680.06","24254.60","7634","26.61","159.5","13.29","208.4","17.36","6.40%"
"储能扩容","61","A","TAS","42","18.48","9.3","28.04","26680.06","24254.60","10148","34.88","138.3","11.53","170.3","14.19","8.94%"
"储能扩容","61","A","ACT","42","18.48","9.3","28.04","26680.06","24254.60","8632","29.88","150.4","12.53","191.5","15.95","7.43%"
"储能扩容","61","A","NT","42","18.48","9.3","28.04","26680.06","24254.60","10008","34.46","139.2","11.60","172.0","14.34","8.81%"
"储能扩容","61","B","NSW","42","18.48","10","22.22","21142.33","19220.30","7778","27.24","128.8","10.73","154.8","12.90","10.28%"
"储能扩容","61","B","VIC","42","18.48","10","22.22","21142.33","19220.30","6778","23.78","137.9","11.49","169.5","14.12","9.00%"
"储能扩容","61","B","QLD","42","18.48","10","22.22","21142.33","19220.30","7270","25.45","133.2","11.10","162.1","13.51","9.62%"
"储能扩容","61","B","SA","42","18.48","10","22.22","21142.33","19220.30","7129","25.07","134.3","11.19","163.7","13.64","9.48%"
"储能扩容","61","B","WA","42","18.48","10","22.22","21142.33","19220.30","7634","26.61","130.4","10.87","157.2","13.10","10.05%"
"储能扩容","61","B","TAS","42","18.48","10","22.22","21142.33","19220.30","10148","34.88","107.8","8.98","129.8","10.82","13.01%"
"储能扩容","61","B","ACT","42","18.48","10","22.22","21142.33","19220.30","8632","29.88","122.7","10.22","145.1","12.09","11.24%"
"储能扩容","61","B","NT","42","18.48","10","22.22","21142.33","19220.30","10008","34.46","108.9","9.07","131.0","10.92","12.86%"
"储能扩容","61","C","NSW","42","18.48","12.4","18.07","17196.35","15633.05","7778","27.24","99.2","8.26","121.9","10.16","14.07%"
"储能扩容","61","C","VIC","42","18.48","12.4","18.07","17196.35","15633.05","6778","23.78","111.3","9.27","133.1","11.09","12.59%"
"储能扩容","61","C","QLD","42","18.48","12.4","18.07","17196.35","15633.05","7270","25.45","105.4","8.78","127.6","10.63","13.31%"
"储能扩容","61","C","SA","42","18.48","12.4","18.07","17196.35","15633.05","7129","25.07","106.6","8.88","128.7","10.73","13.15%"
"储能扩容","61","C","WA","42","18.48","12.4","18.07","17196.35","15633.05","7634","26.61","101.4","8.45","123.9","10.32","13.81%"
"储能扩容","61","C","TAS","42","18.48","12.4","18.07","17196.35","15633.05","10148","34.10","81.3","6.78","96.9","8.08","16.95%"
"储能扩容","61","C","ACT","42","18.48","12.4","18.07","17196.35","15633.05","8632","29.57","92.3","7.69","113.0","9.42","15.06%"
"储能扩容","61","C","NT","42","18.48","12.4","18.07","17196.35","15633.05","10008","34.05","81.4","6.78","97.1","8.09","16.93%"
"储能扩容","62","A","NSW","43","18.92","9.3","28.04","26680.06","24254.60","7778","26.63","156.2","13.02","202.2","16.85","6.76%"
"储能扩容","62","A","VIC","43","18.92","9.3","28.04","26680.06","24254.60","6778","23.24","166.8","13.90","222.5","18.54","5.65%"
"储能扩容","62","A","QLD","43","18.92","9.3","28.04","26680.06","24254.60","7270","24.89","161.4","13.45","212.3","17.69","6.19%"
"储能扩容","62","A","SA","43","18.92","9.3","28.04","26680.06","24254.60","7129","24.50","162.7","13.56","214.5","17.88","6.06%"
"储能扩容","62","A","WA","43","18.92","9.3","28.04","26680.06","24254.60","7634","26.02","158.0","13.16","205.5","17.12","6.56%"
"储能扩容","62","A","TAS","43","18.92","9.3","28.04","26680.06","24254.60","10148","34.11","137.3","11.44","168.5","14.04","9.09%"
"储能扩容","62","A","ACT","43","18.92","9.3","28.04","26680.06","24254.60","8632","29.23","149.1","12.43","189.0","15.75","7.58%"
"储能扩容","62","A","NT","43","18.92","9.3","28.04","26680.06","24254.60","10008","33.70","138.2","11.51","170.0","14.17","8.96%"
"储能扩容","62","B","NSW","43","18.92","10","22.22","21142.33","19220.30","7778","26.63","127.6","10.64","152.9","12.74","10.46%"
"储能扩容","62","B","VIC","43","18.92","10","22.22","21142.33","19220.30","6778","23.24","136.6","11.38","167.4","13.95","9.18%"
"储能扩容","62","B","QLD","43","18.92","10","22.22","21142.33","19220.30","7270","24.89","132.1","11.01","159.7","13.31","9.80%"
"储能扩容","62","B","SA","43","18.92","10","22.22","21142.33","19220.30","7129","24.50","133.0","11.08","161.8","13.48","9.66%"
"储能扩容","62","B","WA","43","18.92","10","22.22","21142.33","19220.30","7634","26.02","129.2","10.76","155.4","12.95","10.23%"
"储能扩容","62","B","TAS","43","18.92","10","22.22","21142.33","19220.30","10148","34.11","106.2","8.85","128.4","10.70","13.19%"
"储能扩容","62","B","ACT","43","18.92","10","22.22","21142.33","19220.30","8632","29.23","121.5","10.13","143.5","11.95","11.42%"
"储能扩容","62","B","NT","43","18.92","10","22.22","21142.33","19220.30","10008","33.70","107.5","8.96","129.6","10.80","13.04%"
"储能扩容","62","C","NSW","43","18.92","12.7","18.50","17605.79","16005.26","7778","26.63","101.3","8.44","123.8","10.32","13.82%"
"储能扩容","62","C","VIC","43","18.92","12.7","18.50","17605.79","16005.26","6778","23.24","113.6","9.47","135.0","11.25","12.36%"
"储能扩容","62","C","QLD","43","18.92","12.7","18.50","17605.79","16005.26","7270","24.89","107.3","8.94","129.5","10.79","13.07%"
"储能扩容","62","C","SA","43","18.92","12.7","18.50","17605.79","16005.26","7129","24.50","108.5","9.05","130.7","10.89","12.90%"
"储能扩容","62","C","WA","43","18.92","12.7","18.50","17605.79","16005.26","7634","26.02","103.2","8.60","125.8","10.48","13.56%"
"储能扩容","62","C","TAS","43","18.92","12.7","18.50","17605.79","16005.26","10148","33.48","82.8","6.90","98.8","8.24","16.69%"
"储能扩容","62","C","ACT","43","18.92","12.7","18.50","17605.79","16005.26","8632","29.01","94.0","7.83","115.2","9.60","14.82%"
"储能扩容","62","C","NT","43","18.92","12.7","18.50","17605.79","16005.26","10008","33.38","83.0","6.91","99.2","8.27","16.65%"
"储能扩容","63","A","NSW","44","19.36","9.3","28.04","26680.06","24254.60","7778","26.05","154.9","12.91","199.6","16.64","6.91%"
"储能扩容","63","A","VIC","44","19.36","9.3","28.04","26680.06","24254.60","6778","22.73","165.2","13.77","219.4","18.28","5.80%"
"储能扩容","63","A","QLD","44","19.36","9.3","28.04","26680.06","24254.60","7270","24.35","159.8","13.31","209.2","17.43","6.34%"
"储能扩容","63","A","SA","44","19.36","9.3","28.04","26680.06","24254.60","7129","23.96","161.3","13.44","211.7","17.64","6.21%"
"储能扩容","63","A","WA","44","19.36","9.3","28.04","26680.06","24254.60","7634","25.46","156.6","13.05","203.0","16.91","6.71%"
"储能扩容","63","A","TAS","44","19.36","9.3","28.04","26680.06","24254.60","10148","33.38","136.2","11.35","166.7","13.89","9.24%"
"储能扩容","63","A","ACT","44","19.36","9.3","28.04","26680.06","24254.60","8632","28.61","147.8","12.31","186.7","15.56","7.74%"
"储能扩容","63","A","NT","44","19.36","9.3","28.04","26680.06","24254.60","10008","32.97","137.1","11.43","168.2","14.02","9.11%"
"储能扩容","63","B","NSW","44","19.36","10","22.22","21142.33","19220.30","7778","26.05","126.6","10.55","151.1","12.59","10.64%"
"储能扩容","63","B","VIC","44","19.36","10","22.22","21142.33","19220.30","6778","22.73","135.2","11.26","165.2","13.77","9.36%"
"储能扩容","63","B","QLD","44","19.36","10","22.22","21142.33","19220.30","7270","24.35","131.0","10.91","157.8","13.15","9.98%"
"储能扩容","63","B","SA","44","19.36","10","22.22","21142.33","19220.30","7129","23.96","131.9","10.99","159.7","13.31","9.83%"
"储能扩容","63","B","WA","44","19.36","10","22.22","21142.33","19220.30","7634","25.46","127.9","10.66","153.4","12.78","10.41%"
"储能扩容","63","B","TAS","44","19.36","10","22.22","21142.33","19220.30","10148","33.38","104.6","8.72","127.1","10.59","13.36%"
"储能扩容","63","B","ACT","44","19.36","10","22.22","21142.33","19220.30","8632","28.61","120.5","10.04","141.7","11.81","11.60%"
"储能扩容","63","B","NT","44","19.36","10","22.22","21142.33","19220.30","10008","32.97","106.0","8.83","128.2","10.68","13.21%"
"储能扩容","63","C","NSW","44","19.36","13","18.93","18015.23","16377.48","7778","26.05","103.1","8.59","125.7","10.47","13.57%"
"储能扩容","63","C","VIC","44","19.36","13","18.93","18015.23","16377.48","6778","22.73","115.6","9.63","137.1","11.42","12.14%"
"储能扩容","63","C","QLD","44","19.36","13","18.93","18015.23","16377.48","7270","24.35","109.0","9.08","131.3","10.94","12.83%"
"储能扩容","63","C","SA","44","19.36","13","18.93","18015.23","16377.48","7129","23.96","110.6","9.21","132.5","11.04","12.67%"
"储能扩容","63","C","WA","44","19.36","13","18.93","18015.23","16377.48","7634","25.46","105.1","8.76","127.5","10.62","13.32%"
"储能扩容","63","C","TAS","44","19.36","13","18.93","18015.23","16377.48","10148","32.88","84.1","7.01","101.0","8.41","16.44%"
"储能扩容","63","C","ACT","44","19.36","13","18.93","18015.23","16377.48","8632","28.48","95.5","7.96","117.5","9.79","14.60%"
"储能扩容","63","C","NT","44","19.36","13","18.93","18015.23","16377.48","10008","32.74","84.4","7.03","101.5","8.46","16.38%"
"储能扩容","64","A","NSW","44","19.36","9.3","28.04","26680.06","24254.60","7778","26.05","154.9","12.91","199.6","16.64","6.91%"
"储能扩容","64","A","VIC","44","19.36","9.3","28.04","26680.06","24254.60","6778","22.73","165.2","13.77","219.4","18.28","5.80%"
"储能扩容","64","A","QLD","44","19.36","9.3","28.04","26680.06","24254.60","7270","24.35","159.8","13.31","209.2","17.43","6.34%"
"储能扩容","64","A","SA","44","19.36","9.3","28.04","26680.06","24254.60","7129","23.96","161.3","13.44","211.7","17.64","6.21%"
"储能扩容","64","A","WA","44","19.36","9.3","28.04","26680.06","24254.60","7634","25.46","156.6","13.05","203.0","16.91","6.71%"
"储能扩容","64","A","TAS","44","19.36","9.3","28.04","26680.06","24254.60","10148","33.38","136.2","11.35","166.7","13.89","9.24%"
"储能扩容","64","A","ACT","44","19.36","9.3","28.04","26680.06","24254.60","8632","28.61","147.8","12.31","186.7","15.56","7.74%"
"储能扩容","64","A","NT","44","19.36","9.3","28.04","26680.06","24254.60","10008","32.97","137.1","11.43","168.2","14.02","9.11%"
"储能扩容","64","B","NSW","44","19.36","10","22.22","21142.33","19220.30","7778","26.05","126.6","10.55","151.1","12.59","10.64%"
"储能扩容","64","B","VIC","44","19.36","10","22.22","21142.33","19220.30","6778","22.73","135.2","11.26","165.2","13.77","9.36%"
"储能扩容","64","B","QLD","44","19.36","10","22.22","21142.33","19220.30","7270","24.35","131.0","10.91","157.8","13.15","9.98%"
"储能扩容","64","B","SA","44","19.36","10","22.22","21142.33","19220.30","7129","23.96","131.9","10.99","159.7","13.31","9.83%"
"储能扩容","64","B","WA","44","19.36","10","22.22","21142.33","19220.30","7634","25.46","127.9","10.66","153.4","12.78","10.41%"
"储能扩容","64","B","TAS","44","19.36","10","22.22","21142.33","19220.30","10148","33.38","104.6","8.72","127.1","10.59","13.36%"
"储能扩容","64","B","ACT","44","19.36","10","22.22","21142.33","19220.30","8632","28.61","120.5","10.04","141.7","11.81","11.60%"
"储能扩容","64","B","NT","44","19.36","10","22.22","21142.33","19220.30","10008","32.97","106.0","8.83","128.2","10.68","13.21%"
"储能扩容","64","C","NSW","44","19.36","13","18.93","18015.23","16377.48","7778","26.05","103.1","8.59","125.7","10.47","13.57%"
"储能扩容","64","C","VIC","44","19.36","13","18.93","18015.23","16377.48","6778","22.73","115.6","9.63","137.1","11.42","12.14%"
"储能扩容","64","C","QLD","44","19.36","13","18.93","18015.23","16377.48","7270","24.35","109.0","9.08","131.3","10.94","12.83%"
"储能扩容","64","C","SA","44","19.36","13","18.93","18015.23","16377.48","7129","23.96","110.6","9.21","132.5","11.04","12.67%"
"储能扩容","64","C","WA","44","19.36","13","18.93","18015.23","16377.48","7634","25.46","105.1","8.76","127.5","10.62","13.32%"
"储能扩容","64","C","TAS","44","19.36","13","18.93","18015.23","16377.48","10148","32.88","84.1","7.01","101.0","8.41","16.44%"
"储能扩容","64","C","ACT","44","19.36","13","18.93","18015.23","16377.48","8632","28.48","95.5","7.96","117.5","9.79","14.60%"
"储能扩容","64","C","NT","44","19.36","13","18.93","18015.23","16377.48","10008","32.74","84.4","7.03","101.5","8.46","16.38%"
"储能扩容","65","A","NSW","45","19.80","9.3","28.04","26680.06","24254.60","7778","25.49","153.5","12.79","197.3","16.44","7.06%"
"储能扩容","65","A","VIC","45","19.80","9.3","28.04","26680.06","24254.60","6778","22.24","163.7","13.64","216.5","18.04","5.96%"
"储能扩容","65","A","QLD","45","19.80","9.3","28.04","26680.06","24254.60","7270","23.83","158.4","13.20","206.3","17.20","6.50%"
"储能扩容","65","A","SA","45","19.80","9.3","28.04","26680.06","24254.60","7129","23.43","159.8","13.32","209.1","17.42","6.37%"
"储能扩容","65","A","WA","45","19.80","9.3","28.04","26680.06","24254.60","7634","24.92","155.3","12.94","200.3","16.69","6.87%"
"储能扩容","65","A","TAS","45","19.80","9.3","28.04","26680.06","24254.60","10148","32.68","135.0","11.25","164.8","13.73","9.39%"
"储能扩容","65","A","ACT","45","19.80","9.3","28.04","26680.06","24254.60","8632","28.02","146.4","12.20","184.5","15.38","7.89%"
"储能扩容","65","A","NT","45","19.80","9.3","28.04","26680.06","24254.60","10008","32.27","136.0","11.33","166.4","13.87","9.26%"
"储能扩容","65","B","NSW","45","19.80","10","22.22","21142.33","19220.30","7778","25.49","125.5","10.46","149.4","12.45","10.81%"
"储能扩容","65","B","VIC","45","19.80","10","22.22","21142.33","19220.30","6778","22.24","133.9","11.16","163.1","13.60","9.54%"
"储能扩容","65","B","QLD","45","19.80","10","22.22","21142.33","19220.30","7270","23.83","129.8","10.81","156.1","13.01","10.16%"
"储能扩容","65","B","SA","45","19.80","10","22.22","21142.33","19220.30","7129","23.43","130.7","10.89","157.7","13.14","10.01%"
"储能扩容","65","B","WA","45","19.80","10","22.22","21142.33","19220.30","7634","24.92","126.8","10.57","151.5","12.63","10.59%"
"储能扩容","65","B","TAS","45","19.80","10","22.22","21142.33","19220.30","10148","32.68","103.3","8.60","125.9","10.49","13.54%"
"储能扩容","65","B","ACT","45","19.80","10","22.22","21142.33","19220.30","8632","28.02","119.1","9.93","140.0","11.67","11.79%"
"储能扩容","65","B","NT","45","19.80","10","22.22","21142.33","19220.30","10008","32.27","104.4","8.70","126.9","10.58","13.39%"
"储能扩容","65","C","NSW","45","19.80","13.2","19.36","18424.66","16749.69","7778","25.49","105.0","8.75","127.4","10.61","13.33%"
"储能扩容","65","C","VIC","45","19.80","13.2","19.36","18424.66","16749.69","6778","22.24","117.7","9.81","138.9","11.58","11.92%"
"储能扩容","65","C","QLD","45","19.80","13.2","19.36","18424.66","16749.69","7270","23.83","110.7","9.23","132.9","11.07","12.61%"
"储能扩容","65","C","SA","45","19.80","13.2","19.36","18424.66","16749.69","7129","23.43","112.9","9.41","134.3","11.20","12.44%"
"储能扩容","65","C","WA","45","19.80","13.2","19.36","18424.66","16749.69","7634","24.92","107.1","8.93","129.3","10.77","13.09%"
"储能扩容","65","C","TAS","45","19.80","13.2","19.36","18424.66","16749.69","10148","32.27","85.3","7.11","102.9","8.58","16.19%"
"储能扩容","65","C","ACT","45","19.80","13.2","19.36","18424.66","16749.69","8632","27.97","96.9","8.07","119.8","9.99","14.38%"
"储能扩容","65","C","NT","45","19.80","13.2","19.36","18424.66","16749.69","10008","32.12","85.7","7.14","103.4","8.61","16.13%"
"储能扩容","66","A","NSW","46","20.24","19.5","50.32","47879.48","43526.80","7778","24.96","N/A","N/A","N/A","N/A","N/A"
"储能扩容","66","A","VIC","46","20.24","19.5","50.32","47879.48","43526.80","6778","21.76","N/A","N/A","N/A","N/A","N/A"
"储能扩容","66","A","QLD","46","20.24","19.5","50.32","47879.48","43526.80","7270","23.33","N/A","N/A","N/A","N/A","N/A"
"储能扩容","66","A","SA","46","20.24","19.5","50.32","47879.48","43526.80","7129","22.93","N/A","N/A","N/A","N/A","N/A"
"储能扩容","66","A","WA","46","20.24","19.5","50.32","47879.48","43526.80","7634","24.41","N/A","N/A","N/A","N/A","N/A"
"储能扩容","66","A","TAS","46","20.24","19.5","50.32","47879.48","43526.80","10148","32.02","219.1","18.26","N/A","N/A","1.34%"
